neutrons,muons,gamma,integration_time.s.,V_in.Volt.,temperature_in..C.,temperature_ext..C.,ur...,pressure.hPa.,N_jung,fi,fp,Nc,Nc_SGF,SM
686,3481,0,3622,13,28.1,0,0,1007.5,153.466,0.9990616786042945,0.9904773662240083,678.8299143618524,689.2908868353953,0.18853548053473945
655,3477,0,3610,13.1,32.1,0,0,1007.8,153.694,0.99757960342425,0.9927382310254659,648.6696940808616,690.1904221707886,0.18756358708355897
748,3274,0,3609,13.1,35.5,0,0,1008,153.572,0.9983720962720201,0.9942483405291013,742.487090361864,692.0319872996366,0.18559092943456793
651,3458,0,3613,13.1,34.5,0,0,1008.3,153.421,0.99935471394846,0.9965178129609442,648.3144778194003,689.927895703453,0.18784666271544875
723,3540,0,3607,13.1,33.7,0,0,1008.2,154.184,0.9944092744298154,0.9957607471445449,715.9100610592834,687.5401658137146,0.19044291588823453
707,3444,0,3613,12.6,29.1,0,0,1008.3,153.715,0.9974433176247384,0.9965178129609442,702.7368136363623,685.4805911796192,0.19271412623038262
725,3355,0,3608,14,34.6,0,0,1009.9,154.22,0.9941771467299096,1.0087094444595222,727.0560110949029,684.9489837420426,0.19330521400226813
666,3143,0,3616,14.1,36.9,0,0,1009,153.991,0.9956555874608688,1.0018334146894767,664.3223706690258,684.3520997190533,0.19397127976124565
655,3440,0,3610,14,39.4,0,0,1008.4,154.19,0.9943705789525045,0.9972754543660608,649.5381979611817,681.2994135136908,0.1974179820075757
665,3153,0,3613,14.3,41.9,0,0,1007.7,153.629,0.9980016765629319,0.9919840366000707,658.351151547606,680.9141678564094,0.19785779287631422
729,3576,0,3608,13.2,37.6,0,0,1006.9,153.908,0.9961925278002877,0.9859710715942871,716.0362033149645,680.0880417467912,0.19880463769882303
698,3232,0,3613,13.2,38.5,0,0,1007.1,154.805,0.9904202032795236,0.9874708871942022,682.6517595455903,677.8694818635721,0.20137269846408964
708,3494,0,3614,14,39.5,0,0,1007.6,155.424,0.9864757023927235,0.9912304151446819,692.2999017691197,677.463961080771,0.20184613538062185
654,3308,0,3609,12.9,35.5,0,0,1007.5,154.633,0.9915218586503958,0.9904773662240083,642.2802932576636,676.2071817077277,0.20332141632113235
717,3465,0,3609,13,31.8,0,0,1007.6,154.335,0.9934363531842204,0.9912304151446819,706.047343740002,676.27309332073,0.2032437426097689
664,3207,0,3607,13.1,29.3,0,0,1008.2,154.435,0.9927930816763471,0.9957607471445449,656.420028831263,677.0094206384139,0.2023782980757943
746,3260,0,3610,13.1,27.8,0,0,1009,154.037,0.9953582552807875,1.0018334146894767,743.8986371565742,675.4430741597687,0.20422434391785543
664,3451,0,3611,13.1,26.5,0,0,1009.6,154.017,0.9954875083184757,1.0064122067722816,665.2421979605286,672.7053040081106,0.20749717654151495
680,3400,0,3614,12.8,25.4,0,0,1010,154.16,0.9945640864600848,1.009476355026413,682.7124716111324,673.6482565882491,0.20636322871126211
662,3311,0,3609,13,24.5,0,0,1010.4,155.207,0.9878549264445977,1.0125498324644118,662.1670492591513,673.7491666702958,0.20624229906303446
656,3483,0,3613,12.6,24.4,0,0,1010.2,154.801,0.9904457953675149,1.0110119258242112,656.8872472153465,674.8497638262546,0.20492858697284427
642,3522,0,3615,12.9,24.1,0,0,1010.4,154.981,0.9892954592413694,1.0125498324644118,643.0984308711226,674.717928055159,0.20508544726206066
691,3386,0,3615,12.6,23.8,0,0,1010.2,155.852,0.9837666476444746,1.0110119258242112,687.2684707806978,675.9200585534758,0.20366017038879317
656,3533,0,3616,12.7,24.2,0,0,1010.7,155.778,0.9842339712198557,1.0148610799032791,655.2526525967472,675.387845423767,0.2042897826423762
650,3367,0,3616,12.9,25.9,0,0,1011.1,156.014,0.9827451354922421,1.017950951811873,650.2511249408303,674.7723043193641,0.20502073296949394
695,3455,0,3615,12.8,29.7,0,0,1011.2,155.316,0.9871616547470103,1.0187248885939753,698.9240719956927,675.3822632154686,0.2042963981443406
660,3383,0,3616,13.2,32.6,0,0,1011.4,155.674,0.9848915012698759,1.0202745278521166,663.2074095528321,674.8393212594535,0.20494100672381696
648,3461,0,3612,13.1,37.6,0,0,1011.5,156.134,0.9819898264867786,1.0210502312232284,649.7242887267828,673.7426980278216,0.20625004859419163
663,3420,0,3608,13.3,39.1,0,0,1011.2,155.282,0.987377800187315,1.0187248885939753,666.8893830858392,676.316545386221,0.2031925548126605
684,3339,0,3608,13.3,40.5,0,0,1011.2,155.63,0.9851699516075735,1.0187248885939753,686.4741300511291,674.8977645136929,0.20487150890294506
676,3301,0,3614,13.1,38.8,0,0,1011,155.483,0.9861013716527637,1.0171776029982689,678.0551951629986,674.3651949607987,0.20550580727517959
674,3534,0,3615,13.2,40.1,0,0,1010.5,155.681,0.9848472168645285,1.0133196628355714,672.6284435232199,675.2714381359287,0.20442778789346283
651,3418,0,3607,13.2,39.4,0,0,1010,155.08,0.9886639126172727,1.009476355026413,649.7193806986288,675.7348556430911,0.2038790165530964
724,3372,0,3611,13.2,40.1,0,0,1009.7,155.547,0.9856956390588483,1.0071773707749196,718.7657277032748,675.1675575335156,0.2045510317708254
662,3463,0,3613,14,42.3,0,0,1009.5,155.746,0.9844361946289899,1.0056476240733618,655.3772991594681,674.2155026656977,0.20568449554327203
686,3433,0,3609,14.1,41.4,0,0,1009.3,155.298,0.9872760728965386,1.0041202008205221,680.0618801273678,673.6196318292702,0.20639754707261235
707,3285,0,3609,13.3,37.8,0,0,1009.2,155.932,0.9832619319234454,1.003357359384363,697.5001085876979,675.6477984025297,0.20398198051776564
699,3342,0,3613,12.8,34.7,0,0,1009.3,156.307,0.9809029638383865,1.0041202008205221,688.4761922433573,675.3503326928542,0.204334243840091
703,3462,0,3613,13,31.2,0,0,1009.4,156.192,0.9816251765051133,1.004883622236538,693.4526013206626,677.1511182085976,0.20221223261562563
667,3348,0,3615,12.7,28.9,0,0,1009.8,155.514,0.9859048032247042,1.0079431165232344,662.8218852916755,676.9225918409132,0.2024801351843098
654,3423,0,3613,12.7,26.3,0,0,1010.1,155.491,0.9860506368129773,1.0102438486668746,651.4831400655946,677.7391937350544,0.20152467016062672
708,3486,0,3614,13.1,23.8,0,0,1010,154.763,0.9906889861833039,1.009476355026413,708.0545915698909,678.7144595314547,0.2003902269610424
712,3315,0,3613,12.6,22.7,0,0,1010.2,153.011,1.002032530789856,1.0110119258242112,721.3035891489607,679.0187066931024,0.20003779719939654
650,3390,0,3606,12.6,21.5,0,0,1010.3,153.452,0.9991528267385675,1.0117805869420635,657.1002317635404,679.5350453850865,0.19944128360123375
701,3442,0,3609,12.6,20.4,0,0,1010,153.026,1.0019343089977302,1.009476355026413,709.0117249502784,681.0186849238562,0.19773836388122573
672,3436,0,3611,12.9,20.1,0,0,1010,153.132,1.00124075678948,1.009476355026413,679.2098004167157,679.9069522268455,0.19901286808761975
668,3473,0,3613,12.8,19.7,0,0,1010,153.622,0.9980471518967768,1.009476355026413,673.0133406955556,679.8502933923443,0.19907806900392136
658,3333,0,3614,12.5,19.8,0,0,1010,153.458,0.9991137612160114,1.009476355026413,663.6467703973274,678.5627079290878,0.2005662724255154
665,3332,0,3614,12.9,23.7,0,0,1010.2,153.188,1.0008747393313229,1.0110119258242112,672.9110379839105,679.7108925809052,0.19923858857448482
687,3155,0,3612,12.7,31.8,0,0,1010.5,153.631,0.997988684371557,1.0133196628355714,694.7504297696768,682.1570884544092,0.196442752029538
625,3395,0,3616,12.8,36.8,0,0,1010.9,153.183,1.0009074085811525,1.0164048417064766,635.8294601136038,680.8625922722501,0.19791675676881687
670,3259,0,3609,13.1,39.9,0,0,1010.7,152.636,1.0044943497516094,1.0148610799032791,683.0128877655925,681.8022678973784,0.19684555030156398
659,3265,0,3613,13,42.9,0,0,1010.5,153.252,1.0004567612082496,1.0133196628355714,668.0826727384643,681.5330101130285,0.19715183255468796
627,3313,0,3614,13.1,44.3,0,0,1010.7,153.522,0.9986972523070744,1.0148610799032791,635.4889354269426,680.4702864671136,0.1983659065733197
666,3449,0,3609,13.7,46.3,0,0,1010.9,153.529,0.9986517177125277,1.0164048417064766,676.0129377469608,680.1441321444213,0.19874019037258933
713,3637,0,3609,14.2,45.8,0,0,1010.3,153.972,0.9957784504240165,1.0117805869420635,718.3541344894345,680.7922297533845,0.19799723062855648
656,3238,0,3608,14.2,46.3,0,0,1010.1,152.685,1.0041719852551767,1.0102438486668746,665.4848226466156,680.2397811415642,0.1986303446979584
709,3369,0,3609,14,46,0,0,1009.5,152.921,1.0026222661942223,1.0056476240733618,714.87385218746,680.7753253504216,0.198016569717667
692,3065,0,3609,14.2,45,0,0,1008.8,152.381,1.0061753077397226,1.0003117846309573,696.4904002738134,680.4763510707224,0.19835895453211552
689,3645,0,3609,14.2,43.7,0,0,1008.6,151.959,1.0089695218360655,0.998792465693231,694.3405468450113,683.0789846098106,0.19540049520082528
681,3271,0,3608,13.1,39.9,0,0,1008.5,151.236,1.0137930093938392,0.9980336717975076,689.0355000930333,682.3124642593278,0.1962666568006175
646,3323,0,3621,13.3,36.3,0,0,1008.5,150.102,1.0214520763793065,0.9980336717975076,658.5605438647017,682.415419753559,0.19615006925751108
696,3452,0,3608,13.2,33,0,0,1008.6,150.228,1.0205953588457988,0.998792465693231,709.4766166359176,682.4883127285761,0.1960675714776613
636,3251,0,3612,13.1,30.6,0,0,1009,150.237,1.0205342197240803,1.0018334146894767,650.2497594497125,682.0301074511593,0.19658679706714918
647,3327,0,3612,13.1,28,0,0,1009.3,150.243,1.0204934643789505,1.0041202008205221,662.9796722451797,682.2733245704957,0.1963109991641948
680,3420,0,3616,13,25.6,0,0,1009.1,151.385,1.012795188220013,1.0025950974874418,690.487973518414,681.24682351512,0.19747795613587524
621,3399,0,3607,12.7,24.9,0,0,1009.1,150.754,1.017034371019586,1.0025950974874418,633.2173517778461,679.5669895613784,0.19940444505458502
738,3290,0,3612,13,24.6,0,0,1008.9,150.84,1.0164545184877132,1.0010723105505197,750.9478213633041,679.8320686541391,0.19909904646843493
669,3282,0,3614,12.8,23.9,0,0,1008.7,151.263,1.013612050327487,0.9995518364915104,677.8025590980977,680.8900269233777,0.19788538959630458
652,3473,0,3614,12.6,22.6,0,0,1008.4,150.993,1.0154245532487378,0.9972754543660608,660.2530047305642,681.1773539997653,0.19755721110021143
718,3368,0,3607,12.9,21.6,0,0,1008.3,150.201,1.0207788201722137,0.9965178129609442,730.3670311695147,682.6855870476115,0.19584449729087003
677,3441,0,3608,12.7,21.6,0,0,1008.8,150.006,1.022105779560062,1.0003117846309573,692.1813570053722,683.5853103893239,0.19483068853985838
706,3352,0,3611,12.5,26,0,0,1009.1,150.786,1.016818534669576,1.0025950974874418,719.7368381932214,684.832468373135,0.19343503441239157
671,3456,0,3608,12.8,34.1,0,0,1009.3,151.36,1.0129624707233527,1.0041202008205221,682.4983093622044,686.1826074361256,0.19193662783450324
587,3382,0,3606,12.8,39.9,0,0,1009.4,151.538,1.011772621841958,1.004883622236538,596.8109636872715,687.7349959291586,0.1902295996845224
699,3295,0,3608,13,43.3,0,0,1009.2,151.853,1.0096738264551024,1.003357359384363,708.1315013816965,687.4609708931795,0.19052970038942268
678,3404,0,3613,13,46.1,0,0,1009.2,152.706,1.0040338923728385,1.003357359384363,683.0204509988909,687.2217546943023,0.19079210647131353
685,3433,0,3609,13.2,46.3,0,0,1009.6,153.248,1.0004828746129586,1.0064122067722816,689.7252517088159,688.0960821864521,0.1898349477332597
697,3566,0,3609,13.7,47.6,0,0,1009.5,153.227,1.0006199923556989,1.0056476240733618,701.3709691852314,688.3241072722504,0.18958619013620792
689,3432,0,3609,14.1,46.8,0,0,1009.3,153.279,1.0002805313753786,1.0041202008205221,692.0329008605961,685.9728833316416,0.19216853768556677
677,3584,0,3608,14.4,47.4,0,0,1009.1,153.448,0.9991788721175033,1.0025950974874418,678.1995347985734,686.0965908763603,0.19203170622818952
712,3455,0,3609,14.2,48.1,0,0,1008.7,152.984,1.0022093785538793,0.9995518364915104,713.2532801163723,688.2959010702741,0.1896169414649315
670,3441,0,3608,14.1,47.2,0,0,1008.7,152.909,1.002700950033593,0.9995518364915104,671.5085559587662,687.638070223091,0.19033568908656348
666,3194,0,3609,14.1,45.7,0,0,1008.7,152.237,1.0071270424974657,0.9995518364915104,670.4460061491311,689.6868643947859,0.18810697262083687
636,3399,0,3609,13.1,41.5,0,0,1008.4,152.99,1.0021700736563608,0.9972754543660608,635.6435954947073,691.1612542566304,0.1865208087846127
677,3317,0,3609,12.9,38,0,0,1008.6,151.739,1.010432384348695,0.998792465693231,683.2366949966083,692.6067045717019,0.18497994043658514
672,3403,0,3606,13,34.3,0,0,1008.7,152.524,1.0052319606664306,0.9995518364915104,675.2131360021101,692.7664700402279,0.1848104807177013
689,3395,0,3614,13.1,30.7,0,0,1009.3,152.45,1.0057199053374002,1.0041202008205221,695.7960709151283,692.1642987355477,0.18545007315243764
700,3491,0,3616,13.1,28.3,0,0,1009.8,152.096,1.00806069567041,1.0079431165232344,711.2474874670289,694.3116637747096,0.1831801974136595
688,3403,0,3615,12.8,26.2,0,0,1009.8,152.181,1.0074976479894773,1.0079431165232344,698.6642196125875,693.6485765642262,0.18387788038786523
692,3444,0,3615,12.7,24.5,0,0,1009.9,149.67,1.0244003445492529,1.0087094444595222,715.0590332984586,694.1832283987262,0.1833151094941702
705,3352,0,3611,12.8,23.3,0,0,1010,149.832,1.0232927516731183,1.009476355026413,728.2578351441691,697.0122730712842,0.1803680951852108
701,3241,0,3615,12.9,22,0,0,1009.6,148.93,1.0294903617047382,1.0064122067722816,726.300258408616,696.001660630213,0.18141494112354048
704,3461,0,3606,12.6,21,0,0,1009.7,149.627,1.0246947380398368,1.0071773707749196,726.562743882524,698.5592468568562,0.1787782078976439
670,3303,0,3610,12.8,20.3,0,0,1010,149.388,1.0263341069475906,1.009476355026413,694.1602089248975,700.3189127184683,0.17698794236165594
684,3507,0,3612,12.6,20.7,0,0,1010.1,149.849,1.0231766616306193,1.0102438486668746,707.0220231020994,701.2609832801699,0.17603735422375655
677,3498,0,3612,12.9,25.6,0,0,1010.5,149.577,1.0250372688895129,1.0133196628355714,703.1934141402959,704.1560338798181,0.17314987498004547
657,3416,0,3609,13,33.8,0,0,1011.2,149.873,1.0230128146409738,1.0187248885939753,684.7047804658451,705.2764949194333,0.17204580892396615
640,3373,0,3618,12.7,39.1,0,0,1011.5,150.419,1.0192994207426367,1.0210502312232284,666.083781910382,707.7483069508368,0.16963622501370482
644,3400,0,3610,13,41.7,0,0,1011.6,152.797,1.0034359285109438,1.0218265243529818,660.3173160233616,708.4807667575267,0.1689290044974688
729,3369,0,3607,13.2,43.4,0,0,1011.8,153.151,1.0011165422928132,1.0233808816823025,746.8776531646823,705.8981141402243,0.1714364812365805
671,3341,0,3609,13.2,45.4,0,0,1011.8,152.951,1.0024256106118081,1.0233808816823025,688.3542106951268,705.3562452016852,0.17196750850656803
670,3408,0,3610,13.7,47.8,0,0,1011.5,151.456,1.0123204070402405,1.0210502312232284,692.5320904058883,705.7558098758217,0.1715757713343917
672,3529,0,3608,14.2,48.3,0,0,1011.3,150.435,1.0191910098626427,1.0194994137916007,698.2514361289378,705.5822225618158,0.17174584277092728
728,3322,0,3608,14.2,48.1,0,0,1010.8,150.591,1.0181352110596693,1.015632667490149,752.7894048396014,706.4028264882573,0.1709434151260243
691,3292,0,3608,14.1,47.7,0,0,1010.4,151.024,1.0152161217335434,1.0125498324644118,710.3182275577402,705.842162927166,0.17149123317310846
667,3476,0,3609,14,46.9,0,0,1009.8,150.625,1.0179053913273803,1.0079431165232344,684.3358185510349,707.0484215685836,0.17031488250063753
712,3308,0,3608,14.1,45.4,0,0,1009.4,149.96,1.022419308940295,1.004883622236538,731.5176420521012,706.70850874283,0.17064550952769636
677,3199,0,3609,13.2,41.7,0,0,1009,150.173,1.0209691460428083,1.0018334146894767,692.4633609757947,707.5083068103602,0.16986862682927684
682,3281,0,3609,13,38.1,0,0,1009,150.395,1.0194620803130865,1.0018334146894767,696.5478627593509,707.2946646245488,0.17007578507368717
682,3440,0,3616,13,33.8,0,0,1009,150.339,1.0198418212751625,1.0018334146894767,696.8073209193395,704.6301860670296,0.17268175294685628
723,3395,0,3617,12.9,33.2,0,0,1009.6,150.765,1.0169601669398514,1.0064122067722816,739.9768539602278,703.6890374892874,0.17361224044568538
725,3159,0,3610,13.1,32.5,0,0,1009.6,151.048,1.0150548141563387,1.0064122067722816,740.633577744684,700.9937318549894,0.17630646882682616
685,3467,0,3608,13,31.1,0,0,1010,151.169,1.0142423351923122,1.009476355026413,701.3397541157377,700.3864415593317,0.17691962150458276
720,3393,0,3608,13.2,28.4,0,0,1010.5,151.3,1.0133641742808106,1.0133196628355714,739.3405272565524,698.2497335313128,0.17909510066666678
692,3330,0,3613,12.8,27.9,0,0,1010.6,151.74,1.0104257253768727,1.0140900785001965,709.0665905909071,696.864753780135,0.18052049750932414
632,3322,0,3610,12.8,25.3,0,0,1010.5,150.735,1.017162567211906,1.0133196628355714,651.409244342676,696.5891176350093,0.18080562871228845
691,3376,0,3608,12.6,23.8,0,0,1010.8,150.562,1.0183313157947333,1.015632667490149,714.6671304987066,696.4374372790528,0.1809627407823743
688,3232,0,3614,12.8,22.6,0,0,1010.9,150.294,1.0201471753276024,1.0164048417064766,713.3751794402388,697.1633386602538,0.18021217248670823
646,3408,0,3606,13.1,23.8,0,0,1011.2,150.756,1.0170208785632855,1.0187248885939753,669.2976548630359,696.7250638661486,0.18066493893727484
647,3573,0,3608,13.1,28.8,0,0,1011.4,151.453,1.0123404592096998,1.0202745278521166,668.263774077614,696.7041654727003,0.18068655887106555
647,3295,0,3610,12.7,36.2,0,0,1011.8,152.478,1.0055352219250426,1.0233808816823025,665.7924527186401,697.3255000577989,0.18004495837436754
665,3410,0,3609,12.7,40,0,0,1012,152.181,1.0074976479894773,1.0249376034312683,686.6937794873279,697.0745745695691,0.18030377299019062
644,3433,0,3615,13.2,43,0,0,1012.2,152.063,1.0082794602808485,1.0264966931965291,666.5371224767993,695.3673919719679,0.18207529224670854
661,3473,0,3612,13.1,44.6,0,0,1012.4,151.963,1.0089429635416955,1.0280581545802054,685.6235992169123,694.2575827814354,0.18323699248135697
675,3440,0,3609,13.7,47.3,0,0,1012.2,151.558,1.0116391056142644,1.0264966931965291,700.9498327194023,692.2615770821774,0.18534658668329937
712,3327,0,3608,13.7,48.4,0,0,1011.7,151.102,1.0146920594610704,1.0226034076897643,738.7908211255726,692.9724883821227,0.1845922106200535
664,3375,0,3620,14.2,48.3,0,0,1010.8,151.172,1.0142222076091252,1.015632667490149,683.9712648781575,691.3088157033471,0.1863628670288278
689,3323,0,3608,14.3,48.9,0,0,1010,150.752,1.0170478638338905,1.009476355026413,707.38649585413,690.2393142705677,0.18751091956149704
669,3490,0,3609,14.1,49.2,0,0,1009.1,150.271,1.020303315800698,1.0025950974874418,684.3542874868418,690.0859447847671,0.1876761864236378
712,3396,0,3609,14.2,47.6,0,0,1007.9,150.081,1.0215950024898999,0.9934929988564917,722.6426076400329,691.6330141714573,0.18601637476029745
636,3368,0,3609,14.1,46.1,0,0,1007.4,150.027,1.021962710503354,0.9897248894030891,643.2897878787803,692.4166727434542,0.1851817230624773
722,3372,0,3609,13.1,42.1,0,0,1007.1,150.175,1.0209555489840962,0.9874708871942022,727.8943226171242,691.6505372402976,0.18599766672298448
636,3331,0,3609,13,37.8,0,0,1007.7,150.195,1.020819598313437,0.9919840366000707,644.0369703131709,692.7914175947941,0.18478403463176124
651,3418,0,3606,13.2,34.7,0,0,1009,150.706,1.0173582974047926,1.0018334146894767,663.5145226206669,693.2693289452396,0.1842782094251602
683,3291,0,3614,13.1,32.1,0,0,1009.5,150.454,1.0190623018908547,1.0056476240733618,699.9504089699408,694.6499714226937,0.1828253437510698
662,3275,0,3607,13.1,29.7,0,0,1009.7,150.39,1.0194959742581733,1.0071773707749196,679.7503879632529,695.4536255209556,0.18198536047653
